Date,Price,Open,High,Low,Vol.,Change %
"Nov 27, 2020",251.59,250.3,252.26,248.03,51.43M,0.60%
"Nov 26, 2020",250.1,252.3,252.88,247.44,79.92M,-0.72%
"Nov 25, 2020",251.91,248,252.2,246.55,133.40M,1.85%
"Nov 24, 2020",247.33,241.65,247.85,239.57,84.52M,3.18%
"Nov 23, 2020",239.7,240.45,243.87,238.52,74.83M,0.12%
"Nov 20, 2020",239.42,239.58,240.77,236.57,48.80M,-0.35%
"Nov 19, 2020",240.27,242.5,243.49,237.34,97.14M,-1.01%
"Nov 18, 2020",242.71,245.1,247.23,242.59,60.09M,-1.22%
"Nov 17, 2020",245.7,248,249.84,243.41,94.92M,-0.92%
"Nov 16, 2020",247.99,244.14,248.73,244,113.95M,2.06%
"Nov 13, 2020",242.99,242.01,244.14,238.62,106.15M,0.38%
"Nov 12, 2020",242.08,243.31,245.72,240.22,151.44M,-0.87%
"Nov 11, 2020",244.2,237,245.98,236.89,234.84M,3.43%
"Nov 10, 2020",236.1,227,237.6,226.27,229.60M,3.53%
"Nov 09, 2020",228.05,220,231.3,218.7,217.54M,4.85%
"Nov 06, 2020",217.5,215.8,218.29,213,95.00M,0.37%
"Nov 05, 2020",216.7,214.4,218.65,211.43,152.55M,3.59%
"Nov 03, 2020",209.2,205.7,211.11,203.8,90.37M,2.30%
"Nov 02, 2020",204.5,200.45,204.59,196.15,82.34M,1.75%
"Oct 30, 2020",200.99,203.62,204.84,200.61,83.66M,-2.23%
"Oct 29, 2020",205.58,206.5,207.33,203.64,91.51M,0.42%
"Oct 28, 2020",204.73,206.94,206.94,202.3,70.17M,-1.40%
"Oct 27, 2020",207.64,211.5,212.29,206.66,61.08M,-1.64%
"Oct 26, 2020",211.1,213.4,214.45,210.5,58.92M,-1.59%
"Oct 23, 2020",214.5,210,214.73,209.15,75.36M,2.04%
"Oct 22, 2020",210.21,209.58,211.53,207.84,46.86M,-0.06%
"Oct 21, 2020",210.33,210.04,213.25,208.9,82.51M,0.38%
"Oct 20, 2020",209.54,203,209.76,202.5,80.92M,3.33%
"Oct 19, 2020",202.78,201.55,204,201.55,47.42M,0.80%
"Oct 16, 2020",201.17,204.02,204.25,200.5,66.26M,-1.31%
"Oct 15, 2020",203.85,207.46,207.57,201.95,76.50M,-1.92%
"Oct 14, 2020",207.83,205.06,208,204.78,46.84M,1.37%
"Oct 13, 2020",205.03,205.92,207.64,204.77,46.02M,-0.56%
"Oct 12, 2020",206.18,205.97,208.49,204.57,52.32M,0.39%
"Oct 09, 2020",205.38,208.47,208.96,204.4,65.52M,-1.25%
"Oct 08, 2020",207.97,211.2,211.43,207.26,49.55M,-1.25%
"Oct 07, 2020",210.6,211.3,212.66,209.03,62.05M,-0.27%
"Oct 06, 2020",211.18,209,212.99,208.35,87.53M,1.10%
"Oct 05, 2020",208.89,209.65,210.69,207.72,45.60M,0.04%
"Oct 02, 2020",208.8,210.4,211.39,206.5,114.32M,-8.11%
"Oct 01, 2020",227.23,229.08,229.9,226.86,77.83M,-0.83%
"Sep 30, 2020",229.14,224.5,230.75,223.25,78.60M,1.62%
"Sep 29, 2020",225.48,228.88,228.88,223.1,90.42M,-1.38%
"Sep 28, 2020",228.63,228.79,229.55,227.35,64.52M,0.17%
"Sep 25, 2020",228.24,229,229.3,226.25,60.25M,0.03%
"Sep 24, 2020",228.17,227.63,231.1,225.75,82.00M,-0.14%
"Sep 23, 2020",228.5,230.02,232.1,227.61,71.30M,-0.60%
"Sep 22, 2020",229.88,226,230.28,225.46,66.62M,1.60%
"Sep 21, 2020",226.25,229.88,230.07,223.49,70.30M,-1.76%
"Sep 18, 2020",230.3,232,232.59,229,54.62M,-0.50%
"Sep 17, 2020",231.46,229.1,231.75,228.57,49.13M,0.17%
"Sep 16, 2020",231.06,231.72,232.6,230.15,39.61M,-0.19%
"Sep 15, 2020",231.5,228.22,231.95,227.39,61.91M,1.82%
"Sep 14, 2020",227.37,222.31,227.54,222.13,62.91M,2.85%
"Sep 11, 2020",221.07,221.46,223.15,219.75,45.69M,0.21%
"Sep 10, 2020",220.6,218.24,222.15,215.79,71.20M,1.19%
"Sep 09, 2020",218,217.01,218.88,216.8,48.06M,0.15%
"Sep 08, 2020",217.68,222,222.48,216.29,70.02M,-1.64%
"Sep 07, 2020",221.32,221.5,224.2,220.5,59.33M,-0.40%
"Sep 04, 2020",222.21,218,222.5,216.75,70.67M,1.78%
"Sep 03, 2020",218.32,221.67,224.23,218,69.47M,-1.91%
"Sep 02, 2020",222.57,228.56,228.75,220.85,77.85M,-2.23%
"Sep 01, 2020",227.64,226.7,227.97,226.01,37.55M,0.68%
"Aug 31, 2020",226.1,227,229.71,225,62.02M,-0.09%
"Aug 28, 2020",226.3,227,228.1,225.19,40.75M,0.03%
"Aug 27, 2020",226.23,227.87,229.98,225.6,51.03M,-0.69%
"Aug 26, 2020",227.8,228.3,229.4,224.7,75.78M,-0.12%
"Aug 25, 2020",228.08,232.3,232.97,226.9,58.98M,-1.61%
"Aug 24, 2020",231.81,232.5,233.7,230.2,44.55M,0.26%
"Aug 21, 2020",231.22,233.3,236.5,227.35,138.91M,-0.54%
"Aug 20, 2020",232.48,238.44,238.51,230.33,116.94M,-2.89%
"Aug 19, 2020",239.4,235.85,240.75,235.19,38.23M,1.31%
"Aug 18, 2020",236.3,236.88,239.83,235.69,36.76M,-0.63%
"Aug 17, 2020",237.8,240.8,242.35,234.5,77.12M,-0.91%
"Aug 14, 2020",239.99,242,242.22,238.47,44.28M,-0.58%
"Aug 13, 2020",241.39,242.2,244.04,238.57,85.72M,-0.42%
"Aug 12, 2020",242.4,233.12,242.5,233.03,101.00M,4.19%
"Aug 11, 2020",232.65,226.43,234.73,226.21,81.88M,2.95%
"Aug 10, 2020",225.99,227.96,228.7,224.51,43.50M,-0.57%
"Aug 07, 2020",227.28,225,227.6,224.46,35.64M,0.57%
"Aug 06, 2020",226,226.75,227.43,224.35,30.16M,-0.18%
"Aug 05, 2020",226.4,228.15,229.17,224.31,54.64M,-0.33%
"Aug 04, 2020",227.16,227.39,228.85,225.63,42.02M,0.19%
"Aug 03, 2020",226.72,222.27,228.36,221.3,64.56M,2.32%
"Jul 31, 2020",221.57,218.19,221.98,217.43,59.71M,1.57%
"Jul 30, 2020",218.15,218.71,218.88,215.34,51.26M,-0.47%
"Jul 29, 2020",219.18,215.89,219.18,215.63,41.35M,1.69%
"Jul 28, 2020",215.53,216.81,217.42,215.25,24.61M,-0.63%
"Jul 27, 2020",216.9,216.7,218.38,215.15,38.32M,0.43%
"Jul 24, 2020",215.97,214.8,217.41,197.73,53.57M,0.26%
"Jul 23, 2020",215.41,217.5,219.28,215,43.42M,-0.60%
"Jul 22, 2020",216.71,215.98,217.65,213.56,48.44M,0.45%
"Jul 21, 2020",215.73,215,219.1,214.38,75.65M,0.86%
"Jul 20, 2020",213.89,210.27,214.48,209.08,44.51M,1.46%
"Jul 17, 2020",210.81,211.69,212.18,209.86,36.14M,-0.26%
"Jul 16, 2020",211.35,209.66,212.6,208.63,39.03M,0.12%
"Jul 15, 2020",211.09,210.29,211.8,207.65,49.53M,0.76%
"Jul 14, 2020",209.5,208.38,209.58,205.7,66.04M,0.53%
"Jul 13, 2020",208.39,213.87,214.2,208.11,51.33M,-1.83%
