Date,Price,Open,High,Low,Vol.,Change %
"May 05, 2020",47,45.8,48.45,45,1.55M,3.87%
"May 04, 2020",45.25,44.5,45.3,43,1.14M,-0.98%
"Apr 30, 2020",45.7,46,46.95,44.6,584.08K,-1.40%
"Apr 29, 2020",46.35,46.65,47.5,43.85,1.46M,0.98%
"Apr 28, 2020",45.9,44,46.5,43.3,1.18M,6.74%
"Apr 27, 2020",43,42,43.3,41,500.29K,1.65%
"Apr 24, 2020",42.3,43.55,43.7,40,479.88K,-3.20%
"Apr 23, 2020",43.7,44,44.65,43.15,515.36K,0.23%
"Apr 22, 2020",43.6,43.55,44.4,42.7,523.76K,1.87%
"Apr 21, 2020",42.8,41.75,43.3,41.75,574.00K,0.94%
"Apr 20, 2020",42.4,41.6,42.55,41.1,688.93K,2.05%
"Apr 17, 2020",41.55,44,45,41,732.08K,-4.59%
"Apr 16, 2020",43.55,46.2,46.35,42.65,855.06K,-6.55%
"Apr 15, 2020",46.6,43.45,47.15,42.5,907.16K,4.72%
"Apr 14, 2020",44.5,42.5,45.65,42.5,1.15M,6.33%
"Apr 13, 2020",41.85,40,42,38.7,1.87M,1.09%
"Apr 08, 2020",41.4,39.4,41.75,38.8,730.29K,6.98%
"Apr 07, 2020",38.7,40,40.8,38.25,707.18K,-1.02%
"Apr 06, 2020",39.1,40,40.6,38,689.12K,2.89%
"Apr 03, 2020",38,37.8,38.6,36.8,628.37K,0.40%
"Apr 02, 2020",37.85,38.4,38.4,35.85,2.14M,-0.53%
"Apr 01, 2020",38.05,35.85,38.9,35.85,1.42M,6.28%
"Mar 30, 2020",35.8,34.95,36.4,34.15,317.54K,0.56%
"Mar 27, 2020",35.6,37.8,37.8,35.2,1.17M,-8.25%
"Mar 26, 2020",38.8,41.7,43,38.5,709.19K,-3.60%
"Mar 25, 2020",40.25,37.75,41.3,37.75,2.27M,18.38%
"Mar 20, 2020",34,34.4,36.15,33.4,717.89K,3.03%
"Mar 19, 2020",33,34.85,37.15,33,1.40M,-5.04%
